,lat_x,lng_x,distance
1566,1.3315776,103.85128627434368,0.436889396472539 km
1567,1.3315866,103.8447937,0.3227250033772217 km
1568,1.3316124,103.92483343279608,0.8377240504104266 km
1569,1.33161695,103.93123729911773,0.5629166280750179 km
1570,1.3316284,103.8463504,0.16934956650464503 km
1571,1.3316626500000002,103.91229674042548,0.5620612680812126 km
1572,1.33166445,103.94629082461717,0.4951030722732837 km
1573,1.3316676,103.845247,0.27257793086181287 km
1574,1.33169695,103.85783953777464,1.1550483368508162 km
1575,1.3317232,103.8426989794184,0.543856485449749 km
1576,1.3317644,103.8583444022144,1.2104085239752946 km
1577,1.3318156,103.947078,0.5181724382356013 km
1578,1.33185625,103.85654828026983,1.0103571498720176 km
1579,1.33185805,103.93246045032312,0.5258072624773021 km
1580,1.33188195,103.8510140010586,0.3994678668888179 km
1581,1.33188455,103.92782565988352,0.716610553312938 km
1582,1.33198165,103.87447457471669,0.572706221283783 km
1583,1.33203315,103.84409033163348,0.3853843956766188 km
1584,1.3320383,103.7906397,0.7095804861840618 km
1585,1.33204135,103.917298667062,0.3080670978357068 km
1586,1.332062,103.91092294774276,0.4223496816584504 km
1587,1.3321092,103.7918874,0.5754986414097829 km
1588,1.3321733999999998,103.72419457835264,1.38432629172597 km
1589,1.3322647,103.84540552600808,0.23679462646668945 km
1590,1.3322671,103.943662,0.6363188699372189 km
1591,1.3323021,103.8069791,0.6552390253568707 km
1592,1.33233665,103.92630399499696,0.8115881112168519 km
1593,1.3323618,103.7987912,0.2676586644813652 km
1594,1.3324,103.9485953,0.6282897948279821 km
1595,1.3324073,103.8811517,0.6545132511599079 km
1596,1.33241975,103.85673859527482,1.0281759186255852 km
1597,1.3324455,103.91674825494717,0.2884956465887944 km
1598,1.3324923,103.8000035,0.38915098923334596 km
1599,1.3325254,103.88654397755462,0.3547603379463863 km
1600,1.3325608999999998,103.85520494636212,0.8572690084983113 km
1601,1.33258325,103.78981786849634,0.8116751296956344 km
1602,1.3326495500000002,103.8654963,0.45276587792750733 km
1603,1.3326737,103.90821903998742,0.2550271883437156 km
1604,1.33269935,103.92811067355312,0.6304097386462753 km
1605,1.33270015,103.9234368523769,0.6480808738015491 km
1606,1.33278875,103.86657816547768,0.347017541235869 km
1607,1.3328013,103.91822299179104,0.2163259756000377 km
1608,1.33288635,103.87806987695949,0.8795487299315723 km
1609,1.3329184500000002,103.92918156774462,0.5309153261903563 km
1610,1.33297115,103.93261245598048,0.4043178681846236 km
1611,1.3329912,103.9382518,0.7799716813875173 km
1612,1.3330172,103.78478878108884,0.36196860958925875 km
1613,1.33303995,103.7870600435402,0.5297993163914022 km
1614,1.33307155,103.85716366964792,1.0763326153773642 km
1615,1.33317505,103.84434067584324,0.356982408095698 km
1616,1.3332112,103.8815185,0.7263847763063871 km
1617,1.33322205,103.86615291197968,0.41139317434536093 km
1618,1.33323805,103.81110202898262,0.9109613282407439 km
1619,1.333298,103.92297812233502,0.5788841770079378 km
1620,1.33329985,103.92596764549224,0.7875463642785929 km
1621,1.33343305,103.76993175170723,1.0491792307733914 km
1622,1.3334453000000002,103.91767752885784,0.14725103427348574 km
1623,1.3335356,103.86548382084894,0.49329736401751795 km
1624,1.33356705,103.91240994835849,0.4661302060728567 km
1625,1.33360825,103.92413104542794,0.6961166026067741 km
1626,1.33361445,103.72445927792008,1.2401654998467895 km
1627,1.3336321,103.881424,0.7740521098497091 km
1628,1.3336705,103.84564568462469,0.2365236883230208 km
1629,1.3336933,103.92707313779891,0.6586482679035885 km
1630,1.3337169,103.81010086687144,0.9012752090382461 km
1631,1.3337639,103.8061679,0.8162182650597523 km
1632,1.33377475,103.86622356389049,0.43857078778732234 km
1633,1.333777,103.72118646322484,1.159359638724963 km
1634,1.33378855,103.72410629752125,1.2099233047699185 km
1635,1.3338653,103.91821965904624,0.10060505509207744 km
1636,1.33393775,103.9072579526455,0.17560668208788058 km
1637,1.333942,103.8480824,0.1588677074378813 km
1638,1.3339533,103.91561484529242,0.27711591967929877 km
1639,1.33397915,103.92518715710796,0.806690447850793 km
1640,1.334052,103.8179689,1.321511127032917 km
1641,1.3340588,103.7999917,0.4931091649679347 km
1642,1.33412555,103.90812306443011,0.10032440376088207 km
1643,1.3341551,103.7225482,1.1313352150695684 km
1644,1.3341569,103.84592250603592,0.24380213515718588 km
1645,1.3341716,103.85273395,0.6067018235661504 km
1646,1.3341738,103.8573714,1.1115377385351193 km
1647,1.33419125,103.8517126084638,0.49939216512078677 km
1648,1.3342095,103.8065763,0.8643980361418662 km
1649,1.33427655,103.91208623381178,0.41079969197287136 km
1650,1.3342912500000002,103.93884993831011,0.7795049037763107 km
1651,1.33429155,103.91315190081964,0.5275523220080279 km
1652,1.3343561,103.86927341870928,0.3294463392763648 km
1653,1.3343598,103.78478469154,0.2418077949509111 km
1654,1.3343647,103.86532674834172,0.5575754059568098 km
1655,1.3344465,103.86886229899616,0.34384479858796924 km
1656,1.3345053,103.9442523,0.8421475271928652 km
1657,1.33453325,103.84507388968024,0.34257246846025324 km
1658,1.3345347,103.90790931213104,0.07768985494702202 km
1659,1.3345678,103.9144298818246,0.3953751115171565 km
1660,1.3345877000000002,103.8098990277799,0.9799405353057038 km
1661,1.3346024,103.90839720876184,0.04094345561908406 km
1662,1.3346296,103.8557810711986,0.9475295636728679 km
1663,1.3346566000000002,103.84900916635976,0.2799625264640712 km
1664,1.3346578,103.84816089390364,0.2359781942847095 km
1665,1.33466455,103.8497284030403,0.3347073986339964 km
1666,1.33466835,103.92764481458067,0.5539909489283114 km
1667,1.33472135,103.86559484959862,0.5590836561318385 km
1668,1.33472795,103.92892431436248,0.4230002870316506 km
1669,1.33478895,103.86311918431036,0.7906818290558935 km
1670,1.3348851000000002,103.91173421423876,0.36457275539031114 km
1671,1.3348973,103.9150075010044,0.33106701230284846 km
1672,1.3349051,103.87943952124174,0.8439455124439295 km
1673,1.33497055,103.91276106377518,0.4787369419517749 km
1674,1.33502135,103.8517583,0.5425081578336732 km
1675,1.3350239,103.8799336,0.8272460307114728 km
1676,1.335076,103.8800674,0.8211302754480446 km
1677,1.3351429,103.72392421066031,1.0610089145876582 km
1678,1.3352016,103.84611339418146,0.32371469882258214 km
1679,1.33523585,103.77094288747772,0.82358200875434 km
1680,1.3352591500000002,103.69475409578314,0.38458016622515406 km
1681,1.3352919,103.7709543099376,0.818048089502465 km
1682,1.3353015,103.85514705041405,0.9006417652799763 km
1683,1.33537765,103.84701580483248,0.30868375984621543 km
1684,1.3354601,103.7709887099376,0.8015028262404464 km
1685,1.3355162,103.7710001900624,0.7960082257595834 km
1686,1.33552305,103.69850236155172,0.2633491019814207 km
1687,1.3355375,103.92216215797038,0.473849516872785 km
1688,1.335582,103.74240553983844,0.268934158842795 km
1689,1.33563785,103.84883119246888,0.36406881451543327 km
1690,1.33565935,103.705069615166,0.343924531212987 km
1691,1.33570255,103.7835911750256,0.04482633785723692 km
1692,1.33573895,103.85682132260617,1.0926359556805658 km
1693,1.3357523,103.8078211,1.0446369648364418 km
1694,1.3357534,103.7863631,0.34837302101650547 km
1695,1.33575365,103.84498445,0.44482088622930965 km
1696,1.3357835,103.70426359074568,0.3707359930605401 km
1697,1.3357888,103.7846461,0.15737085152933053 km
1698,1.33581555,103.85399345168352,0.8037439085013721 km
1699,1.3358495,103.69486230764984,0.3343957423498797 km
1700,1.3358626,103.93774982535986,0.6192905053040559 km
1701,1.335877,103.789611,0.7094877267016392 km
1702,1.3359166999999998,103.9369443776042,0.5296877416208914 km
1703,1.3359523,103.9389362608958,0.7493354306617471 km
1704,1.33595645,103.70086651517354,0.43375836750568564 km
1705,1.3359581,103.69459176722728,0.35318252535942346 km
1706,1.33597665,103.69996229599091,0.34361763087487773 km
1707,1.3359784499999998,103.7716862158923,0.7074869660264496 km
1708,1.33602935,103.93816452359518,0.663027876222804 km
1709,1.3360434,103.7654107,1.269538764919085 km
1710,1.3360661,103.72243899883496,0.9209905719301437 km
1711,1.336077,103.73564200869566,0.7722831634713376 km
1712,1.33614935,103.85819892658913,1.2524508477746914 km
1713,1.33615585,103.93496395732669,0.30783012217352274 km
1714,1.3362372,103.8634182074144,0.8523339710752127 km
1715,1.3362446,103.86977616841138,0.345726207768005 km
1716,1.3362739,103.84550084992944,0.46045617213391854 km
1717,1.3362759,103.84392304992944,0.4321045398587198 km
1718,1.3362828,103.84746636151044,0.4040071069797903 km
1719,1.3362868,103.8480895,0.40967718923514357 km
1720,1.3362955,103.92124589531625,0.4021708246558553 km
1721,1.3362957,103.849387512608,0.4564898841288493 km
1722,1.3363019,103.85148137626548,0.6008532770144402 km
1723,1.336318,103.8507168335468,0.5425445444013888 km
1724,1.33634465,103.92628780580364,0.6624573093946597 km
1725,1.3363668,103.88090441756592,0.6831099796779307 km
1726,1.3363894,103.74306676509698,0.3682732808122974 km
1727,1.33639925,103.9373624719524,0.5711411137137328 km
1728,1.3364342,103.9249360007739,0.7965999031702182 km
1729,1.3364868,103.8588206072868,1.3022227207595312 km
1730,1.33650875,103.69449715589988,0.3361841820042558 km
1731,1.3365215,103.93798236744894,0.6397342604398176 km
1732,1.3365295,103.85788716641272,1.2335804188665793 km
1733,1.3365429999999998,103.936776679,0.5055335101028332 km
1734,1.336593,103.69787999354529,0.12626345817790002 km
1735,1.3365983,103.7689743,0.8913301163180555 km
1736,1.33661545,103.9212621972852,0.4200825205411475 km
1737,1.3366757,103.73807607867693,0.6093348540559945 km
1738,1.33676455,103.92195930890526,0.4962819642090569 km
1739,1.3368101,103.86261269874156,0.9503594309337393 km
1740,1.33681915,103.70172542879996,0.4973987519778309 km
1741,1.3368329,103.7010676291296,0.4251498289659802 km
1742,1.336842,103.70244539757104,0.4474315090228021 km
1743,1.3368778,103.69660159483344,0.112118856677435 km
1744,1.3369447,103.9529995,0.6926327591189244 km
1745,1.3369542,103.86316669527864,0.8867059270312615 km
1746,1.3369604,103.8594894,1.2603855849164411 km
1747,1.33697205,103.724655730069,0.9052200895123521 km
1748,1.3369856,103.69562761636234,0.19990852924944746 km
1749,1.3369874,103.7796936,0.41235599651845556 km
1750,1.3370092,103.8456541,0.4032301472987389 km
1751,1.33702815,103.8503707,0.5502283729827817 km
1752,1.3371001,103.91998883119264,0.34357683406777056 km
1753,1.337127,103.9284145827755,0.42898845596685775 km
1754,1.3371427,103.85836179517386,1.3075497434786119 km
1755,1.3371437,103.70325192074024,0.3522203914816281 km
1756,1.3371502,103.6955936665027,0.19827460083430196 km
1757,1.33716415,103.85727146769786,1.1972824968680942 km
1758,1.3371905,103.7007551491638,0.38462369911401023 km
1759,1.3372366,103.93120945230478,0.13360603312189545 km
1760,1.33736225,103.724457905069,0.8567815020832602 km
1761,1.33740345,103.8645277169664,0.7274153613579795 km
1762,1.33741765,103.92313909824176,0.646057697915088 km
1763,1.3374383,103.86263809783416,0.9307487534568197 km
1764,1.33745415,103.84249624883093,0.2608226439139703 km
1765,1.33745435,103.84324614316505,0.34403173505905293 km
1766,1.3374603,103.74163461351333,0.4817901714755813 km
1767,1.33753185,103.74303517434365,0.49133055586051727 km
1768,1.3375322,103.92873260856548,0.4029172370607229 km
1769,1.3375473,103.93415307748012,0.23743465550689438 km
1770,1.3376913,103.7860849,0.374232659112074 km
1771,1.337734,103.84688446807016,0.30257166777882466 km
1772,1.33776255,103.8576233873456,1.241245833504022 km
1773,1.33785645,103.7441196416888,0.5586907538210819 km
1774,1.33790405,103.93595927019736,0.43859419845074626 km
1775,1.3379367,103.77401090008142,0.380514213150543 km
1776,1.33799205,103.74584420055491,0.6656639633615096 km
1777,1.33804,103.7003224047632,0.3376921446859864 km
1778,1.33804465,103.74226093601044,0.5409213526476784 km
1779,1.3380472,103.8512063,0.5588187523250698 km
1780,1.3380876,103.85292438281148,0.7307715037736645 km
1781,1.338102,103.7471534293536,0.7699872190385948 km
1782,1.33812495,103.70251990938206,0.3980300742111316 km
1783,1.3381490500000002,103.9223952482078,0.6193112544132667 km
1784,1.3381591,103.8309145,1.0340691937487507 km
1785,1.338186,103.8443249,0.3735571041961483 km
1786,1.3381899000000002,103.92871102181805,0.4293906589843447 km
1787,1.3381999,103.92768162837872,0.5364102494242549 km
1788,1.3382444,103.6961616956534,0.1481455970030427 km
1789,1.3382518,103.85932401944444,1.2833917402658568 km
1790,1.33827375,103.8585026173081,1.324904215025395 km
1791,1.33828435,103.69108941866652,0.6978493972611598 km
1792,1.3383422500000002,103.73594105233462,0.5789531496048932 km
1793,1.33834445,103.74445354916035,0.6226729957406097 km
1794,1.3383855,103.92019163329542,0.4722009429825782 km
1795,1.33845395,103.74042299342818,0.62177184278007 km
1796,1.3384817999999998,103.85707579485924,1.164605100594964 km
1797,1.33848225,103.78001427816832,0.45878337054281526 km
1798,1.3385584,103.70381221180182,0.2507201040475391 km
1799,1.3385608,103.82013105851549,1.8647682895069075 km
1800,1.338568,103.72340696185236,0.6861725170162885 km
1801,1.3386048,103.95578,0.5738957391570944 km
1802,1.3386555,103.86956677011077,0.15130564063615806 km
1803,1.3386601,103.7716623,0.5177284540430483 km
1804,1.33866265,103.84568440013038,0.23512518724617798 km
1805,1.33869315,103.87174954613296,0.11730057582915254 km
1806,1.338714,103.85920481944444,1.2935286050401413 km
1807,1.33877265,103.7356473523346,0.5215161973041235 km
1808,1.33879165,103.84687807784258,0.1856811255148594 km
1809,1.3388982,103.8500843,0.404770088645202 km
1810,1.33891955,103.73689033497024,0.6102819865296718 km
1811,1.33897705,103.85119975897923,0.5167871341110595 km
1812,1.33902205,103.7724934,0.4174633155158584 km
1813,1.3390389,103.74453350480412,0.6972466984157346 km
1814,1.3390594,103.9582659760945,0.4639055150618189 km
1815,1.3390678,103.7210789476886,0.574210946934133 km
1816,1.3391229,103.852459,0.6472354045119405 km
1817,1.3391503,103.84555475538627,0.20109419159247033 km
1818,1.3391625,103.84835965,0.22590541231158345 km
1819,1.33916725,103.84626495719296,0.15573185541235882 km
1820,1.33917505,103.68669362399106,1.1957448666695722 km
1821,1.3391758,103.7604476,1.629259011399829 km
1822,1.3391920000000002,103.85447745,0.8661077625247455 km
1823,1.3391941,103.69379843780864,0.4304813207840131 km
1824,1.3392706,103.8321599,0.91824292876697 km
1825,1.3392894,103.7639978,1.3196232321847534 km
1826,1.3393381,103.7638932,1.3304479014905077 km
1827,1.33935185,103.72340626491008,0.6076311402225506 km
1828,1.33935755,103.69783724089184,0.2040138549849337 km
1829,1.33936885,103.7725436,0.3947065653353579 km
1830,1.3393691,103.70083729592142,0.43807941506791986 km
1831,1.33938025,103.77983966557002,0.4855678579399223 km
1832,1.339454,103.70523440551024,0.1317931522534801 km
1833,1.33947805,103.74622374530225,0.8253421843432137 km
1834,1.33949615,103.73785534208628,0.6650315589376872 km
1835,1.3395257,103.95121311731845,0.4720270662893193 km
1836,1.33953765,103.8485594,0.22132379661951979 km
1837,1.33955425,103.7705614357813,0.5959845756810968 km
1838,1.3395595,103.84767214806229,0.13983745800047553 km
1839,1.33960685,103.71791419682911,0.6153917957739676 km
1840,1.339613,103.7669786,0.9861435625736708 km
1841,1.3396178,103.7678618,0.8889126681935369 km
1842,1.3396406,103.76978116032302,0.6783841391978686 km
1843,1.3396415,103.9539229,0.397820266502454 km
1844,1.3396559,103.7686147,0.8055781952181469 km
1845,1.3396678,103.77268797940393,0.3667211797132104 km
1846,1.3397186,103.70199846975146,0.4690010375087712 km
1847,1.33972395,103.72080616992014,0.5017275076551635 km
1848,1.3397451,103.7656604,1.1297580607170015 km
1849,1.3397533,103.84726326808487,0.0945068360748212 km
1850,1.33976675,103.69403638068223,0.43790862216475834 km
1851,1.33979115,103.74185154064996,0.735626139142404 km
1852,1.3398079,103.8564747,1.079270588510059 km
1853,1.3398189,103.84636184611658,0.08680555901565051 km
1854,1.3399244,103.74071666615536,0.7688743734968853 km
1855,1.33992775,103.69371166948524,0.47790430322641636 km
1856,1.3399659000000002,103.69749208289753,0.2637286464794918 km
1857,1.3400738,103.7162796,0.6958629187760018 km
1858,1.3402052000000002,103.8516074535072,0.5359143084211692 km
1859,1.3402661,103.69576086640916,0.3434059868545624 km
1860,1.34028555,103.68983036767958,0.8854853017342948 km
1861,1.34033225,103.68787167510052,1.0946089192800006 km
1862,1.3403364999999998,103.8520144558447,0.5805997197162966 km
1863,1.3404593,103.8856526,0.6497636621761994 km
1864,1.34046345,103.88105302425028,0.245468920686188 km
1865,1.3404645,103.88373309629344,0.4552585633551962 km
1866,1.340476,103.8465359,0.029299672641889617 km
1867,1.3404789,103.7080985859799,0.3069459899969423 km
1868,1.3405244,103.8308628,1.096546611138984 km
1869,1.34054905,103.95594719752911,0.4093134314307679 km
1870,1.3406712,103.9591569,0.2835272342565408 km
1871,1.34067515,103.68780670444932,1.1126032704436863 km
1872,1.3406755,103.83790933485336,0.4546149663774696 km
1873,1.34069105,103.7406027044749,0.8543391108791597 km
1874,1.3406979,103.7445759976011,0.8723428339774317 km
1875,1.34069935,103.70849190808173,0.35587853550457726 km
